Data	M7
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-5576.86
Y-Coord	-5238.77
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
307	  -11578.6	  -387.594	  -56.3115	  -56.3115	  -56.3115
308	  -11594.7	  -403.712	  -59.1438	  -59.1438	  -59.1438
309	  -11579.1	  -388.126	  -56.4824	  -56.4824	  -56.4824
310	  -11568.8	  -377.814	  -49.5378	  -49.5378	  -49.5378
311	  -11572.9	  -381.897	  -39.3516	  -39.3516	  -39.3516
312	  -11550.1	  -359.167	  -26.1616	  -26.1616	  -26.1616
313	  -11527.9	  -336.871	  -12.4672	  -12.4672	  -12.4672
314	  -11522.2	  -331.207	  -2.51052	  -2.51052	  -2.51052
315	  -11510.3	   -319.36	  0.830315	  0.830315	  0.830315
316	  -11524.3	  -333.347	  -2.18782	  -2.18782	  -2.18782
317	  -11540.3	    -349.3	  -8.46248	  -8.46248	  -8.46248
318	  -11537.4	  -346.377	  -15.7457	  -15.7457	  -15.7457
319	  -11543.1	   -352.11	  -24.9149	  -24.9149	  -24.9149
320	  -11564.7	  -373.707	  -36.6493	  -36.6493	  -36.6493
321	  -11580.8	  -389.795	  -49.1553	  -49.1553	  -49.1553
322	  -11585.6	  -394.596	  -60.3821	  -60.3821	  -60.3821
323	  -11603.9	  -412.964	  -69.0998	  -69.0998	  -69.0998
324	  -11609.2	  -418.252	  -74.3344	  -74.3344	  -74.3344
325	  -11600.9	  -409.895	  -75.9763	  -75.9763	  -75.9763
326	  -11612.5	   -421.49	  -73.6922	  -73.6922	  -73.6922
327	  -11608.2	  -417.216	  -66.0645	  -66.0645	  -66.0645
328	  -11578.3	  -387.351	  -53.9662	  -53.9662	  -53.9662
329	  -11567.5	   -376.49	  -41.4566	  -41.4566	  -41.4566
330	  -11563.2	  -372.265	  -31.8472	  -31.8472	  -31.8472
331	  -11547.1	  -356.086	  -26.2575	  -26.2575	  -26.2575
332	  -11558.5	  -367.494	  -24.3396	  -24.3396	  -24.3396
333	  -11558.6	  -367.624	  -24.7742	  -24.7742	  -24.7742
334	  -11551.7	   -360.72	  -27.1007	  -27.1007	  -27.1007
335	  -11567.2	  -376.257	   -31.735	   -31.735	   -31.735
336	    -11570	  -378.976	  -38.3198	  -38.3198	  -38.3198
337	    -11579	  -388.066	  -45.8701	  -45.8701	  -45.8701
338	  -11592.5	  -401.496	  -52.9005	  -52.9005	  -52.9005
339	  -11596.8	  -405.787	  -57.5398	  -57.5398	  -57.5398
340	  -11599.3	  -408.354	  -58.9854	  -58.9854	  -58.9854
341	  -11591.5	  -400.476	  -58.3136	  -58.3136	  -58.3136
342	  -11595.2	  -404.234	  -57.3674	  -57.3674	  -57.3674
343	  -11590.6	  -399.613	  -57.1148	  -57.1148	  -57.1148
344	  -11597.9	  -406.914	  -57.0015	  -57.0015	  -57.0015
345	  -11599.5	  -408.542	  -55.7274	  -55.7274	  -55.7274
346	  -11585.2	  -394.191	  -52.9335	  -52.9335	  -52.9335
347	  -11597.5	   -406.48	  -49.3463	  -49.3463	  -49.3463
348	  -11576.5	  -385.506	  -46.2696	  -46.2696	  -46.2696
349	  -11581.9	  -390.904	  -45.2108	  -45.2108	  -45.2108
350	    -11591	  -400.003	  -45.8591	  -45.8591	  -45.8591
351	  -11586.5	  -395.566	  -46.2068	  -46.2068	  -46.2068
352	  -11590.9	  -399.954	  -44.9465	  -44.9465	  -44.9465
353	  -11583.1	  -392.132	  -42.2802	  -42.2802	  -42.2802
354	  -11581.4	  -390.455	  -39.6638	  -39.6638	  -39.6638
355	  -11572.8	  -381.787	  -38.5908	  -38.5908	  -38.5908
356	  -11590.8	  -399.866	  -38.7595	  -38.7595	  -38.7595
357	  -11581.7	   -390.71	  -39.1915	  -39.1915	  -39.1915
358	    -11574	  -383.042	  -40.8956	  -40.8956	  -40.8956
359	  -11595.3	  -404.351	   -45.074	   -45.074	   -45.074
360	  -11592.4	  -401.422	  -50.9961	  -50.9961	  -50.9961
361	  -11602.7	  -411.724	  -57.4763	  -57.4763	  -57.4763
362	  -11613.5	  -422.487	  -63.1321	  -63.1321	  -63.1321
363	  -11618.9	  -427.906	  -66.3257	  -66.3257	  -66.3257
364	  -11611.9	  -420.928	  -66.8808	  -66.8808	  -66.8808
365	  -11613.9	  -422.877	  -66.1236	  -66.1236	  -66.1236
366	  -11615.4	  -424.445	  -65.2379	  -65.2379	  -65.2379
367	  -11606.2	  -415.258	  -64.8836	  -64.8836	  -64.8836
368	  -11619.1	  -428.088	  -64.6805	  -64.6805	  -64.6805
369	  -11617.6	   -426.64	  -63.0631	  -63.0631	  -63.0631
370	  -11606.5	  -415.508	  -59.7592	  -59.7592	  -59.7592
371	  -11604.5	  -413.556	  -56.6525	  -56.6525	  -56.6525
372	  -11603.5	  -412.523	  -55.3936	  -55.3936	  -55.3936
373	  -11605.5	  -414.506	  -55.8303	  -55.8303	  -55.8303
374	  -11612.8	  -421.827	  -56.4569	  -56.4569	  -56.4569
375	  -11609.1	  -418.122	   -56.138	   -56.138	   -56.138
376	  -11603.8	  -412.828	  -55.3581	  -55.3581	  -55.3581
377	  -11609.6	  -418.583	  -54.8648	  -54.8648	  -54.8648
378	    -11610	  -419.007	  -54.3642	  -54.3642	  -54.3642
379	  -11605.8	  -414.862	  -53.8378	  -53.8378	  -53.8378
380	  -11604.4	  -413.421	  -54.2225	  -54.2225	  -54.2225
381	  -11613.2	  -422.244	   -55.939	   -55.939	   -55.939
382	  -11612.3	  -421.335	  -58.5854	  -58.5854	  -58.5854
383	  -11615.3	  -424.335	  -61.8911	  -61.8911	  -61.8911
384	    -11624	  -433.061	  -64.9773	  -64.9773	  -64.9773
385	  -11629.5	  -438.555	  -65.6928	  -65.6928	  -65.6928
386	  -11624.8	   -433.81	    -62.85	    -62.85	    -62.85
387	    -11610	  -419.034	  -58.6994	  -58.6994	  -58.6994
388	  -11606.2	  -415.247	  -57.1584	  -57.1584	  -57.1584
389	  -11617.8	   -426.78	   -59.024	   -59.024	   -59.024
390	  -11631.3	  -440.323	  -61.0253	  -61.0253	  -61.0253
391	  -11616.9	  -425.948	   -60.386	   -60.386	   -60.386
392	  -11619.3	  -428.337	  -57.4075	  -57.4075	  -57.4075
393	  -11617.2	  -426.248	  -53.5811	  -53.5811	  -53.5811
