Data	M5
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-6380.17
Y-Coord	7982.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
235	  -8101.13	      1624	  -74.7136	  -74.7136	  -74.7136
236	  -8088.55	   1636.57	  -78.3121	  -78.3121	  -78.3121
237	   -8063.3	   1661.82	  -73.0555	  -73.0555	  -73.0555
238	  -8049.09	   1676.03	  -63.0208	  -63.0208	  -63.0208
239	   -8029.1	   1696.02	  -49.6075	  -49.6075	  -49.6075
240	  -8001.65	   1723.48	  -31.7967	  -31.7967	  -31.7967
241	  -7978.34	   1746.79	  -9.39351	  -9.39351	  -9.39351
242	  -7925.19	   1799.93	   12.3348	   12.3348	   12.3348
243	  -7876.36	   1848.76	   22.4291	   22.4291	   22.4291
244	  -7906.67	   1818.46	   14.7633	   14.7633	   14.7633
245	  -7942.02	   1783.11	  -4.70095	  -4.70095	  -4.70095
246	  -7934.57	   1790.55	  -27.4047	  -27.4047	  -27.4047
247	  -7951.92	   1773.21	  -51.1287	  -51.1287	  -51.1287
248	  -7980.46	   1744.66	  -75.6313	  -75.6313	  -75.6313
249	  -7988.79	   1736.34	  -98.4048	  -98.4048	  -98.4048
250	  -8004.92	   1720.21	  -115.826	  -115.826	  -115.826
251	  -8016.93	   1708.19	  -124.335	  -124.335	  -124.335
252	  -7989.31	   1735.81	  -123.113	  -123.113	  -123.113
253	  -7965.86	   1759.27	  -114.516	  -114.516	  -114.516
254	  -7964.59	   1760.54	  -97.8218	  -97.8218	  -97.8218
255	     -7933	   1792.12	  -67.8309	  -67.8309	  -67.8309
256	  -7857.78	   1867.34	  -24.3784	  -24.3784	  -24.3784
257	  -7781.49	   1943.64	    21.835	    21.835	    21.835
258	  -7726.57	   1998.55	   56.4628	   56.4628	   56.4628
259	  -7713.16	   2011.97	   72.7973	   72.7973	   72.7973
260	   -7724.3	   2000.83	   75.1144	   75.1144	   75.1144
261	  -7714.67	   2010.45	   71.8047	   71.8047	   71.8047
262	   -7709.9	   2015.23	   67.9078	   67.9078	   67.9078
263	  -7709.41	   2015.71	   64.7599	   64.7599	   64.7599
264	  -7697.67	   2027.46	   61.4991	   61.4991	   61.4991
265	  -7688.16	   2036.97	   54.4071	   54.4071	   54.4071
266	  -7687.86	   2037.26	   38.2697	   38.2697	   38.2697
267	  -7715.18	   2009.94	   11.0792	   11.0792	   11.0792
268	  -7753.38	   1971.75	  -22.8358	  -22.8358	  -22.8358
269	   -7788.5	   1936.62	   -55.782	   -55.782	   -55.782
270	   -7798.1	   1927.03	  -83.2749	  -83.2749	  -83.2749
271	  -7801.22	    1923.9	  -105.886	  -105.886	  -105.886
272	  -7832.21	   1892.92	  -124.002	  -124.002	  -124.002
273	  -7831.58	   1893.54	  -135.455	  -135.455	  -135.455
274	  -7812.01	   1913.12	  -138.838	  -138.838	  -138.838
275	  -7819.14	   1905.99	  -132.053	  -132.053	  -132.053
276	  -7800.86	   1924.27	  -110.214	  -110.214	  -110.214
277	  -7730.65	   1994.48	  -73.8834	  -73.8834	  -73.8834
278	  -7648.09	   2077.03	   -35.658	   -35.658	   -35.658
279	   -7616.5	   2108.63	  -10.1504	  -10.1504	  -10.1504
280	  -7627.42	   2097.71	 0.0477529	 0.0477529	 0.0477529
281	  -7618.14	   2106.98	    2.2675	    2.2675	    2.2675
282	  -7598.05	   2127.08	   1.47032	   1.47032	   1.47032
283	  -7597.13	   2127.99	  -3.59019	  -3.59019	  -3.59019
284	  -7598.21	   2126.92	  -16.1759	  -16.1759	  -16.1759
285	  -7602.16	   2122.96	  -38.3244	  -38.3244	  -38.3244
286	  -7643.58	   2081.55	   -67.462	   -67.462	   -67.462
287	     -7682	   2043.12	  -95.1444	  -95.1444	  -95.1444
288	  -7680.49	   2044.63	  -113.856	  -113.856	  -113.856
289	  -7674.49	   2050.64	  -123.919	  -123.919	  -123.919
290	  -7665.27	   2059.85	  -131.348	  -131.348	  -131.348
291	  -7662.95	   2062.17	  -140.766	  -140.766	  -140.766
292	  -7682.13	      2043	  -149.268	  -149.268	  -149.268
293	  -7696.66	   2028.46	  -146.419	  -146.419	  -146.419
294	  -7653.41	   2071.72	   -123.94	   -123.94	   -123.94
295	  -7577.69	   2147.44	  -84.6147	  -84.6147	  -84.6147
296	  -7528.08	   2197.04	  -37.8251	  -37.8251	  -37.8251
297	   -7470.6	   2254.52	   9.04906	   9.04906	   9.04906
298	  -7407.13	      2318	   50.2519	   50.2519	   50.2519
299	  -7358.37	   2366.75	   79.6545	   79.6545	   79.6545
300	  -7353.64	   2371.49	   94.6121	   94.6121	   94.6121
301	  -7344.49	   2380.63	    96.599	    96.599	    96.599
302	  -7327.22	    2397.9	   84.7711	   84.7711	   84.7711
303	  -7349.59	   2375.53	   54.5547	   54.5547	   54.5547
304	  -7398.47	   2326.65	    4.7552	    4.7552	    4.7552
305	  -7469.44	   2255.69	  -57.4196	  -57.4196	  -57.4196
306	  -7545.79	   2179.33	  -118.875	  -118.875	  -118.875
307	  -7580.41	   2144.71	  -167.683	  -167.683	  -167.683
308	  -7603.62	    2121.5	  -197.199	  -197.199	  -197.199
309	  -7615.23	    2109.9	  -204.262	  -204.262	  -204.262
310	  -7574.02	    2151.1	  -188.733	  -188.733	  -188.733
311	  -7527.71	   2197.41	  -155.575	  -155.575	  -155.575
312	  -7464.86	   2260.26	  -113.985	  -113.985	  -113.985
313	  -7397.74	   2327.39	  -73.5079	  -73.5079	  -73.5079
314	  -7375.29	   2349.83	  -38.5756	  -38.5756	  -38.5756
315	  -7342.83	   2382.29	  -7.96166	  -7.96166	  -7.96166
316	   -7279.6	   2445.53	   17.1682	   17.1682	   17.1682
317	  -7261.84	   2463.28	   29.1363	   29.1363	   29.1363
318	  -7247.48	   2477.64	    19.618	    19.618	    19.618
319	  -7280.05	   2445.07	  -12.0802	  -12.0802	  -12.0802
320	  -7364.69	   2360.44	  -54.3374	  -54.3374	  -54.3374
321	  -7388.52	    2336.6	   -90.565	   -90.565	   -90.565
322	  -7387.16	   2337.96	  -114.015	  -114.015	  -114.015
323	  -7382.77	   2342.35	   -130.37	   -130.37	   -130.37
324	  -7387.43	   2337.69	  -146.893	  -146.893	  -146.893
325	  -7416.81	   2308.31	  -162.927	  -162.927	  -162.927
326	  -7428.66	   2296.46	  -171.331	  -171.331	  -171.331
327	  -7399.12	   2326.01	  -168.187	  -168.187	  -168.187
328	  -7365.66	   2359.46	  -156.567	  -156.567	  -156.567
329	  -7361.33	   2363.79	  -139.029	  -139.029	  -139.029
330	  -7329.96	   2395.16	  -113.853	  -113.853	  -113.853
331	  -7267.15	   2457.98	  -81.8721	  -81.8721	  -81.8721
332	  -7222.65	   2502.47	  -49.6604	  -49.6604	  -49.6604
333	  -7185.89	   2539.24	   -23.561	   -23.561	   -23.561
334	  -7167.17	   2557.96	  -5.45204	  -5.45204	  -5.45204
335	  -7144.99	   2580.13	   4.94077	   4.94077	   4.94077
336	  -7123.16	   2601.97	   7.47938	   7.47938	   7.47938
337	  -7140.82	    2584.3	   3.87842	   3.87842	   3.87842
338	  -7141.92	   2583.21	  -2.41684	  -2.41684	  -2.41684
339	  -7116.22	   2608.91	    -13.49	    -13.49	    -13.49
340	  -7116.32	   2608.81	  -37.0116	  -37.0116	  -37.0116
341	  -7184.28	   2540.84	  -73.4721	  -73.4721	  -73.4721
342	  -7232.57	   2492.56	  -111.284	  -111.284	  -111.284
343	  -7236.91	   2488.21	  -138.739	  -138.739	  -138.739
344	  -7246.19	   2478.93	  -153.268	  -153.268	  -153.268
345	  -7232.79	   2492.34	  -158.934	  -158.934	  -158.934
346	  -7216.24	   2508.88	  -161.211	  -161.211	  -161.211
