lambda,transmittance,polished
527.0,0.9793,1.0
526.5,0.9787,1.0
526.0,0.9786,1.0
525.5,0.9789,1.0
525.0,0.9798,1.0
524.5,0.9783,1.0
524.0,0.9789,1.0
523.5,0.9797,1.0
523.0,0.9796,1.0
522.5,0.979,1.0
522.0,0.9794,1.0
521.5,0.9793,1.0
521.0,0.9798,1.0
520.5,0.9789,1.0
520.0,0.979,1.0
519.5,0.9789,1.0
519.0,0.9797,1.0
518.5,0.9803,1.0
518.0,0.9795,1.0
517.5,0.9795,1.0
517.0,0.9799,1.0
516.5,0.9792,1.0
516.0,0.9792,1.0
515.5,0.979,1.0
515.0,0.979,1.0
514.5,0.9792,1.0
514.0,0.9804,1.0
513.5,0.9797,1.0
513.0,0.9785,1.0
512.5,0.9794,1.0
512.0,0.9787,1.0
511.5,0.978,1.0
511.0,0.9802,1.0
510.5,0.9791,1.0
510.0,0.9804,1.0
509.5,0.9805,1.0
509.0,0.9809,1.0
508.5,0.9803,1.0
508.0,0.9818,1.0
507.5,0.9839,1.0
507.0,0.9837,1.0
506.5,0.9849,1.0
506.0,0.9852,1.0
505.5,0.9867,1.0
505.0,0.9876,1.0
504.5,0.988,1.0
504.0,0.99,1.0
503.5,0.9914,1.0
503.0,0.9926,1.0
502.5,0.9938,1.0
502.0,0.995,1.0
501.5,0.9968,1.0
501.0,0.9977,1.0
500.5,0.9984,1.0
500.0,1.0007,1.0
499.5,1.0023,1.0
499.0,1.003,1.0
498.5,1.005,1.0
498.0,1.0052,1.0
497.5,1.0059,1.0
497.0,1.0072,1.0
496.5,1.0092,1.0
496.0,1.0078,1.0
495.5,1.01,1.0
495.0,1.0117,1.0
494.5,1.0116,1.0
494.0,1.0112,1.0
493.5,1.0133,1.0
493.0,1.0149,1.0
492.5,1.0144,1.0
492.0,1.0153,1.0
491.5,1.0158,1.0
491.0,1.0165,1.0
490.5,1.0177,1.0
490.0,1.0171,1.0
489.5,1.0164,1.0
489.0,1.0167,1.0
488.5,1.018,1.0
488.0,1.0185,1.0
487.5,1.0182,1.0
487.0,1.0179,1.0
486.5,1.0184,1.0
486.0,1.0198,1.0
485.5,1.0201,1.0
485.0,1.0207,1.0
484.5,1.0203,1.0
484.0,1.0213,1.0
483.5,1.0232,1.0
483.0,1.0226,1.0
482.5,1.0223,1.0
482.0,1.0238,1.0
481.5,1.0246,1.0
481.0,1.0252,1.0
480.5,1.0246,1.0
480.0,1.0266,1.0
479.5,1.0258,1.0
479.0,1.028,1.0
478.5,1.0267,1.0
478.0,1.0289,1.0
477.5,1.0301,1.0
477.0,1.0317,1.0
476.5,1.0315,1.0
476.0,1.0317,1.0
475.5,1.0346,1.0
475.0,1.0343,1.0
474.5,1.0358,1.0
474.0,1.0366,1.0
473.5,1.0379,1.0
473.0,1.0393,1.0
472.5,1.0396,1.0
472.0,1.0404,1.0
471.5,1.0418,1.0
471.0,1.0434,1.0
470.5,1.0455,1.0
470.0,1.0447,1.0
469.5,1.0458,1.0
469.0,1.0478,1.0
468.5,1.0501,1.0
468.0,1.0506,1.0
467.5,1.0527,1.0
467.0,1.0544,1.0
466.5,1.0548,1.0
466.0,1.0569,1.0
465.5,1.0591,1.0
465.0,1.06,1.0
464.5,1.0615,1.0
464.0,1.0625,1.0
463.5,1.065,1.0
463.0,1.068,1.0
462.5,1.068,1.0
462.0,1.0703,1.0
461.5,1.0697,1.0
461.0,1.0726,1.0
460.5,1.0742,1.0
460.0,1.0751,1.0
459.5,1.0779,1.0
459.0,1.078,1.0
458.5,1.0786,1.0
458.0,1.0804,1.0
457.5,1.0825,1.0
457.0,1.083,1.0
456.5,1.081,1.0
456.0,1.0807,1.0
455.5,1.0827,1.0
