lambda,transmittance,polished
6.395000000000001e-07,0.9315,1.0
6.39e-07,0.9303,1.0
6.385e-07,0.9294,1.0
6.380000000000001e-07,0.9272,1.0
6.375e-07,0.9273,1.0
6.37e-07,0.9261,1.0
6.365000000000001e-07,0.9246,1.0
6.36e-07,0.9243,1.0
6.355e-07,0.9212,1.0
6.350000000000001e-07,0.9197,1.0
6.345e-07,0.9176,1.0
6.340000000000001e-07,0.9173,1.0
6.335000000000001e-07,0.9146,1.0
6.33e-07,0.9145,1.0
6.325000000000001e-07,0.9136,1.0
6.32e-07,0.9134,1.0
6.315e-07,0.9114,1.0
6.310000000000001e-07,0.9108,1.0
6.305e-07,0.9125,1.0
6.3e-07,0.9139,1.0
6.295000000000001e-07,0.9128,1.0
6.29e-07,0.9155,1.0
6.285e-07,0.9181,1.0
6.280000000000001e-07,0.9197,1.0
6.275e-07,0.922,1.0
6.27e-07,0.9248,1.0
6.265000000000001e-07,0.9283,1.0
6.26e-07,0.9309,1.0
6.255000000000001e-07,0.9361,1.0
6.25e-07,0.9372,1.0
6.245e-07,0.942,1.0
6.240000000000001e-07,0.9442,1.0
6.235e-07,0.948,1.0
6.23e-07,0.9479,1.0
6.225000000000001e-07,0.9534,1.0
6.22e-07,0.955,1.0
6.215e-07,0.9585,1.0
6.210000000000001e-07,0.958,1.0
6.205e-07,0.9612,1.0
6.2e-07,0.9628,1.0
6.195000000000001e-07,0.9632,1.0
6.19e-07,0.9636,1.0
6.185e-07,0.9652,1.0
6.180000000000001e-07,0.9668,1.0
6.175e-07,0.9666,1.0
6.170000000000001e-07,0.964,1.0
6.165e-07,0.965,1.0
6.16e-07,0.966,1.0
6.155000000000001e-07,0.9633,1.0
6.15e-07,0.9623,1.0
6.145e-07,0.9609,1.0
6.140000000000001e-07,0.9632,1.0
6.135e-07,0.9622,1.0
6.13e-07,0.9646,1.0
6.125000000000001e-07,0.962,1.0
6.12e-07,0.9625,1.0
6.115e-07,0.962,1.0
6.110000000000001e-07,0.9631,1.0
6.105e-07,0.9619,1.0
6.100000000000001e-07,0.9627,1.0
6.095e-07,0.9618,1.0
6.09e-07,0.9638,1.0
6.085000000000001e-07,0.962,1.0
6.08e-07,0.9616,1.0
6.075e-07,0.9621,1.0
6.070000000000001e-07,0.9642,1.0
6.065e-07,0.9619,1.0
6.06e-07,0.9622,1.0
6.055000000000001e-07,0.9636,1.0
6.05e-07,0.9638,1.0
6.045e-07,0.963,1.0
6.040000000000001e-07,0.964,1.0
6.035e-07,0.9636,1.0
6.03e-07,0.9622,1.0
6.025000000000001e-07,0.9656,1.0
6.02e-07,0.965,1.0
6.015000000000001e-07,0.965,1.0
6.01e-07,0.9654,1.0
6.005e-07,0.9657,1.0
6.000000000000001e-07,0.9646,1.0
5.995e-07,0.9665,1.0
5.99e-07,0.9646,1.0
5.985000000000001e-07,0.9671,1.0
5.98e-07,0.9655,1.0
5.975e-07,0.9668,1.0
5.970000000000001e-07,0.9662,1.0
5.965e-07,0.9668,1.0
5.96e-07,0.9668,1.0
5.955000000000001e-07,0.9656,1.0
5.95e-07,0.9658,1.0
5.945000000000001e-07,0.9656,1.0
5.94e-07,0.9663,1.0
5.935e-07,0.9676,1.0
5.930000000000001e-07,0.9673,1.0
5.925e-07,0.9675,1.0
5.92e-07,0.968,1.0
5.915000000000001e-07,0.9671,1.0
5.91e-07,0.9701,1.0
5.905e-07,0.968,1.0
5.900000000000001e-07,0.9693,1.0
5.895e-07,0.9683,1.0
5.89e-07,0.9686,1.0
5.885000000000001e-07,0.9684,1.0
5.88e-07,0.9682,1.0
5.875e-07,0.9678,1.0
5.870000000000001e-07,0.9688,1.0
5.865e-07,0.9691,1.0
5.860000000000001e-07,0.9701,1.0
5.855e-07,0.9702,1.0
5.85e-07,0.969,1.0
5.845000000000001e-07,0.9702,1.0
5.84e-07,0.9699,1.0
5.835e-07,0.9692,1.0
5.830000000000001e-07,0.9695,1.0
5.825e-07,0.972,1.0
5.82e-07,0.9735,1.0
5.815000000000001e-07,0.9701,1.0
5.81e-07,0.9721,1.0
5.805e-07,0.971,1.0
5.800000000000001e-07,0.9721,1.0
5.795e-07,0.972,1.0
5.79e-07,0.9729,1.0
5.785e-07,0.9727,1.0
5.78e-07,0.9724,1.0
5.775000000000001e-07,0.9729,1.0
5.77e-07,0.9728,1.0
5.765e-07,0.9741,1.0
5.760000000000001e-07,0.9725,1.0
5.755e-07,0.9746,1.0
5.75e-07,0.9725,1.0
5.745000000000001e-07,0.9729,1.0
5.74e-07,0.9732,1.0
5.735e-07,0.9745,1.0
5.730000000000001e-07,0.9743,1.0
5.725e-07,0.9747,1.0
5.72e-07,0.9756,1.0
5.715000000000001e-07,0.9753,1.0
5.71e-07,0.9746,1.0
5.705000000000001e-07,0.9745,1.0
5.7e-07,0.9757,1.0
5.695e-07,0.9762,1.0
5.690000000000001e-07,0.9751,1.0
5.685e-07,0.9758,1.0
5.68e-07,0.9777,1.0
5.675000000000001e-07,0.9749,1.0
5.67e-07,0.9774,1.0
5.665e-07,0.9766,1.0
5.660000000000001e-07,0.9781,1.0
5.655e-07,0.9765,1.0
5.65e-07,0.9782,1.0
5.645000000000001e-07,0.9774,1.0
5.64e-07,0.9767,1.0
5.635e-07,0.9772,1.0
5.63e-07,0.9794,1.0
5.625e-07,0.979,1.0
5.620000000000001e-07,0.9792,1.0
5.615e-07,0.9795,1.0
5.61e-07,0.9802,1.0
5.605000000000001e-07,0.9785,1.0
5.6e-07,0.9726,1.0
5.595e-07,0.9736,1.0
5.590000000000001e-07,0.9735,1.0
5.585e-07,0.9725,1.0
5.58e-07,0.9725,1.0
5.575000000000001e-07,0.9739,1.0
5.57e-07,0.9741,1.0
5.565e-07,0.9738,1.0
5.560000000000001e-07,0.9735,1.0
5.555e-07,0.9747,1.0
5.550000000000001e-07,0.974,1.0
5.545e-07,0.9761,1.0
5.54e-07,0.9741,1.0
5.535000000000001e-07,0.9749,1.0
5.53e-07,0.9755,1.0
5.525e-07,0.9765,1.0
5.520000000000001e-07,0.9743,1.0
